household_key,COMMODITY_DESC,seed_items,relevance_als,relevance_mba,Relevance,source,source_detail,snapshot_week,was_recently_purchased
1,BAKED SWEET GOODS,BAKED BREAD/BUNS/ROLLS | SNACK NUTS | CITRUS,0.8917524218559265,0.0,0.8917524218559265,als,ALS,46,False
1,PAPER HOUSEWARES,BAKED BREAD/BUNS/ROLLS | SNACK NUTS | CITRUS,0.44503363966941833,0.0,0.44503363966941833,als,ALS,46,False
1,PNT BTR/JELLY/JAMS,BAKED BREAD/BUNS/ROLLS | SNACK NUTS | CITRUS,0.9316015839576721,1.0,1.0,both,BOTH,46,False
1,SALAD BAR,BAKED BREAD/BUNS/ROLLS | SNACK NUTS | CITRUS,0.44629913568496704,0.0,0.44629913568496704,als,ALS,46,False
1,SALADS/DIPS,BAKED BREAD/BUNS/ROLLS | SNACK NUTS | CITRUS,0.7219297289848328,0.6298913043478263,0.7219297289848328,both,BOTH,46,False
1,SALD DRSNG/SNDWCH SPRD,BAKED BREAD/BUNS/ROLLS | SNACK NUTS | CITRUS,0.6903597712516785,0.0,0.6903597712516785,als,ALS,46,False
1,SMOKED MEATS,BAKED BREAD/BUNS/ROLLS | SNACK NUTS | CITRUS,1.0,0.0,1.0,als,ALS,46,False
1,TOMATOES,BAKED BREAD/BUNS/ROLLS | SNACK NUTS | CITRUS,0.0,1.0,1.0,mba,MBA,46,False
1,VEGETABLES - ALL OTHERS,BAKED BREAD/BUNS/ROLLS | SNACK NUTS | CITRUS,0.6939656734466553,1.0,1.0,both,BOTH,46,False
2,ANTACIDS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.6898887122416533,0.6898887122416533,mba,MBA,46,False
2,BABY FOODS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.008140403286034381,0.008140403286034381,mba,MBA,46,False
2,BACON,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.4917982220649719,0.0,0.4917982220649719,als,ALS,46,False
2,BAG SNACKS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.4198141098022461,0.4060200668896321,0.4198141098022461,both,BOTH,46,False
2,BAKED BREAD/BUNS/ROLLS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5435764193534851,0.1965083382966052,0.5435764193534851,both,BOTH,46,False
2,BAKED SWEET GOODS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.02517790579464596,0.02517790579464596,mba,MBA,46,False
2,BAKING MIXES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.4166043996810913,0.0,0.4166043996810913,als,ALS,46,False
2,BAKING NEEDS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.8039222359657288,0.0,0.8039222359657288,als,ALS,46,False
2,BATH TISSUES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,1.0,0.6496509297020805,1.0,both,BOTH,46,False
2,BEEF,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.6494626998901367,0.0,0.6494626998901367,als,ALS,46,False
2,BEERS/ALES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.4364864864864866,0.4364864864864866,mba,MBA,46,False
2,BREAD,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5874626636505127,0.0,0.5874626636505127,als,ALS,46,False
2,BREAKFAST SAUSAGE/SANDWICHES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5501173138618469,0.0,0.5501173138618469,als,ALS,46,False
2,CAKES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.814436248682824,0.814436248682824,mba,MBA,46,False
2,CANDY - CHECKLANE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.13761215456394305,0.13761215456394305,mba,MBA,46,False
2,CANNED JUICES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.46049246191978455,0.0,0.46049246191978455,als,ALS,46,False
2,CHEESE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5441105365753174,0.0,0.5441105365753174,als,ALS,46,False
2,CHEESES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5954256057739258,0.0,0.5954256057739258,als,ALS,46,False
2,CHICKEN/POULTRY,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.17904191616766474,0.17904191616766474,mba,MBA,46,False
2,COFFEE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.02313252736443594,0.02313252736443594,mba,MBA,46,False
2,CONVENIENT BRKFST/WHLSM SNACKS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.04519230769230764,0.04519230769230764,mba,MBA,46,False
2,COOKIES/CONES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,1.0,1.0,mba,MBA,46,False
2,CRACKERS/MISC BKD FD,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.45665350556373596,0.18653846153846154,0.45665350556373596,both,BOTH,46,False
2,DELI MEATS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.8953711986541748,0.0,0.8953711986541748,als,ALS,46,False
2,DINNER MXS:DRY,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.40253204107284546,0.0,0.40253204107284546,als,ALS,46,False
2,DISHWASH DETERGENTS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.4121097922325134,0.0,0.4121097922325134,als,ALS,46,False
2,DOG FOODS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5604338645935059,0.0,0.5604338645935059,als,ALS,46,False
2,DOMESTIC WINE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.026208385734285522,0.026208385734285522,mba,MBA,46,False
2,EGGS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.6590957641601562,0.0,0.6590957641601562,als,ALS,46,False
2,FD WRAPS/BAGS/TRSH BG,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.022731201382886868,0.022731201382886868,mba,MBA,46,False
2,FEMININE HYGIENE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.06987007291266922,0.06987007291266922,mba,MBA,46,False
2,FLUID MILK PRODUCTS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5030051469802856,0.0,0.5030051469802856,als,ALS,46,False
2,FROZEN BREAD/DOUGH,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5216389894485474,0.0,0.5216389894485474,als,ALS,46,False
2,FROZEN PIZZA,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.4969230769230769,0.4969230769230769,mba,MBA,46,False
2,FRUIT - SHELF STABLE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.42717817425727844,0.0,0.42717817425727844,als,ALS,46,False
2,FRZN ICE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.17137817965023838,0.17137817965023838,mba,MBA,46,False
2,FRZN MEAT/MEAT DINNERS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.6169732809066772,0.05069930069930073,0.6169732809066772,both,BOTH,46,False
2,FRZN NOVELTIES/WTR ICE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.8886172771453857,0.0,0.8886172771453857,als,ALS,46,False
2,FUEL,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,1.0,1.0,mba,MBA,46,False
2,HOT DOGS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.4046444594860077,0.0,0.4046444594860077,als,ALS,46,False
2,LIQUOR,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.22377658895477692,0.22377658895477692,mba,MBA,46,False
2,MAGAZINE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.024280467079655588,0.024280467079655588,mba,MBA,46,False
2,MARGARINES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.6813644766807556,0.0,0.6813644766807556,als,ALS,46,False
2,MEAT - SHELF STABLE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.04862119013062416,0.04862119013062416,mba,MBA,46,False
2,MILK BY-PRODUCTS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.7047613859176636,0.0,0.7047613859176636,als,ALS,46,False
2,MISC. DAIRY,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.47453561425209045,0.0,0.47453561425209045,als,ALS,46,False
2,ONIONS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.6544255018234253,0.0,0.6544255018234253,als,ALS,46,False
2,ORAL HYGIENE PRODUCTS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5556368231773376,0.0,0.5556368231773376,als,ALS,46,False
2,PAPER TOWELS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.601585865020752,0.0,0.601585865020752,als,ALS,46,False
2,PLASTIC HOUSEWARES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5199416279792786,0.0,0.5199416279792786,als,ALS,46,False
2,PORK,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5593424439430237,0.0,0.5593424439430237,als,ALS,46,False
2,POTATOES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.6124005913734436,0.0,0.6124005913734436,als,ALS,46,False
2,PREPAID WIRELESS&ACCESSORIES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.8916827043762028,0.8916827043762028,mba,MBA,46,False
2,PREPARED FOOD,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.24351949420442576,0.24351949420442576,mba,MBA,46,False
2,PWDR/CRYSTL DRNK MX,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5389165282249451,0.0,0.5389165282249451,als,ALS,46,False
2,REFRGRATD JUICES/DRNKS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5707499384880066,0.0,0.5707499384880066,als,ALS,46,False
2,SALAD BAR,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.24142930240491234,0.24142930240491234,mba,MBA,46,False
2,SALAD MIX,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.7401681542396545,0.0,0.7401681542396545,als,ALS,46,False
2,SANDWICHES,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.38494983277591976,0.38494983277591976,mba,MBA,46,False
2,SEAFOOD - FROZEN,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5389952659606934,0.0,0.5389952659606934,als,ALS,46,False
2,SEAFOOD - SHELF STABLE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.763383150100708,0.0,0.763383150100708,als,ALS,46,False
2,SHAVING CARE PRODUCTS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.6775892376899719,0.0,0.6775892376899719,als,ALS,46,False
2,SHORTENING/OIL,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.6980882287025452,0.0,0.6980882287025452,als,ALS,46,False
2,SINUS AND ALLERGY,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.04276923076923089,0.04276923076923089,mba,MBA,46,False
2,SNACK NUTS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.023384615384615448,0.023384615384615448,mba,MBA,46,False
2,SOUP,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.4701915681362152,0.0,0.4701915681362152,als,ALS,46,False
2,SPICES & EXTRACTS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.679138720035553,0.0,0.679138720035553,als,ALS,46,False
2,STONE FRUIT,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5297533273696899,0.0,0.5297533273696899,als,ALS,46,False
2,SUGARS/SWEETNERS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.5273482799530029,0.0,0.5273482799530029,als,ALS,46,False
2,TOBACCO OTHER,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,1.0,1.0,mba,MBA,46,False
2,TROPICAL FRUIT,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.42712679505348206,0.0,0.42712679505348206,als,ALS,46,False
2,VEGETABLES - SHELF STABLE,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.413534015417099,0.0,0.413534015417099,als,ALS,46,False
2,WAREHOUSE SNACKS,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.0,0.06417910447761199,0.06417910447761199,mba,MBA,46,False
2,WATER - CARBONATED/FLVRD DRINK,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.957867443561554,0.02658994548758331,0.957867443561554,both,BOTH,46,False
2,YOGURT,ICE CREAM/MILK/SHERBTS | SOFT DRINKS | CIGARETTES,0.9909462332725525,0.0,0.9909462332725525,als,ALS,46,False
3,BAG SNACKS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6055202484130859,0.0,0.6055202484130859,als,ALS,46,False
3,BAKED BREAD/BUNS/ROLLS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6487494111061096,0.7987256371814093,0.7987256371814093,both,BOTH,46,False
3,BAKED SWEET GOODS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6857224702835083,0.0,0.6857224702835083,als,ALS,46,False
3,BAKING MIXES,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.722343921661377,0.0,0.722343921661377,als,ALS,46,False
3,BAKING NEEDS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6768156290054321,0.0,0.6768156290054321,als,ALS,46,False
3,BATH TISSUES,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.7008673548698425,0.0,0.7008673548698425,als,ALS,46,False
3,BEERS/ALES,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.0,0.1637931034482759,0.1637931034482759,mba,MBA,46,False
3,CANDY - PACKAGED,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.7189536094665527,0.0,0.7189536094665527,als,ALS,46,False
3,CANNED JUICES,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.7573123574256897,0.0,0.7573123574256897,als,ALS,46,False
3,CAT FOOD,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.7579161524772644,0.0,0.7579161524772644,als,ALS,46,False
3,CHEESE,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5988309979438782,0.0,0.5988309979438782,als,ALS,46,False
3,CHICKEN,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6284700632095337,0.0,0.6284700632095337,als,ALS,46,False
3,CIGARETTES,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6537242531776428,0.0,0.6537242531776428,als,ALS,46,False
3,COLD CEREAL,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6584299802780151,0.0,0.6584299802780151,als,ALS,46,False
3,CONVENIENT BRKFST/WHLSM SNACKS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5514906048774719,0.0,0.5514906048774719,als,ALS,46,False
3,COOKIES/CONES,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6671736836433411,0.0,0.6671736836433411,als,ALS,46,False
3,CRACKERS/MISC BKD FD,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5715300440788269,0.0,0.5715300440788269,als,ALS,46,False
3,DINNER MXS:DRY,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,1.0,0.0,1.0,als,ALS,46,False
3,DISHWASH DETERGENTS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.8804304599761963,0.0,0.8804304599761963,als,ALS,46,False
3,DRY BN/VEG/POTATO/RICE,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.8427425026893616,1.0,1.0,both,BOTH,46,False
3,DRY NOODLES/PASTA,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6379818320274353,0.0,0.6379818320274353,als,ALS,46,False
3,DRY SAUCES/GRAVY,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.0,1.0,1.0,mba,MBA,46,False
3,EGGS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.0,0.31465517241379315,0.31465517241379315,mba,MBA,46,False
3,FLUID MILK PRODUCTS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6497129797935486,0.17235859124866593,0.6497129797935486,both,BOTH,46,False
3,FROZEN BREAD/DOUGH,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.8768017888069153,0.0,0.8768017888069153,als,ALS,46,False
3,FROZEN MEAT,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5296486020088196,0.0,0.5296486020088196,als,ALS,46,False
3,FROZEN PIE/DESSERTS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6255639791488647,0.0,0.6255639791488647,als,ALS,46,False
3,FROZEN PIZZA,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.7535317540168762,0.0,0.7535317540168762,als,ALS,46,False
3,FRZN BREAKFAST FOODS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5878711342811584,0.0,0.5878711342811584,als,ALS,46,False
3,FRZN MEAT/MEAT DINNERS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.686639666557312,0.0,0.686639666557312,als,ALS,46,False
3,FRZN POTATOES,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6128594279289246,0.0,0.6128594279289246,als,ALS,46,False
3,HISPANIC,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.0,1.0,1.0,mba,MBA,46,False
3,HOT DOGS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.7950580716133118,0.0,0.7950580716133118,als,ALS,46,False
3,LAUNDRY DETERGENTS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.9813201427459717,0.0,0.9813201427459717,als,ALS,46,False
3,LUNCHMEAT,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6938202381134033,0.5751004865665328,0.6938202381134033,both,BOTH,46,False
3,MARGARINES,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5879254341125488,0.0,0.5879254341125488,als,ALS,46,False
3,MEAT - MISC,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6524568796157837,0.0,0.6524568796157837,als,ALS,46,False
3,MEAT - SHELF STABLE,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6921787261962891,0.0,0.6921787261962891,als,ALS,46,False
3,ONIONS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.0,1.0,1.0,mba,MBA,46,False
3,PEPPERS-ALL,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.0,1.0,1.0,mba,MBA,46,False
3,PORK,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5273286700248718,1.0,1.0,both,BOTH,46,False
3,POTATOES,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.0,1.0,1.0,mba,MBA,46,False
3,REFRGRATD JUICES/DRNKS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.635238528251648,0.0,0.635238528251648,als,ALS,46,False
3,SEAFOOD - FROZEN,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5194054841995239,0.0,0.5194054841995239,als,ALS,46,False
3,SEAFOOD - SHELF STABLE,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.6032688617706299,0.0,0.6032688617706299,als,ALS,46,False
3,SHORTENING/OIL,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.769662082195282,0.0,0.769662082195282,als,ALS,46,False
3,SOUP,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5437886714935303,0.6682758620689657,0.6682758620689657,both,BOTH,46,False
3,SUGARS/SWEETNERS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.7898719906806946,0.0,0.7898719906806946,als,ALS,46,False
3,TOMATOES,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.0,1.0,1.0,mba,MBA,46,False
3,VALUE ADDED FRUIT,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.602898359298706,0.0,0.602898359298706,als,ALS,46,False
3,VEGETABLES - ALL OTHERS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.0,0.5168745414526779,0.5168745414526779,mba,MBA,46,False
3,VEGETABLES SALAD,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5205954313278198,1.0,1.0,both,BOTH,46,False
3,WAREHOUSE SNACKS,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.731704831123352,0.0,0.731704831123352,als,ALS,46,False
3,WATER - CARBONATED/FLVRD DRINK,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5261213779449463,0.0,0.5261213779449463,als,ALS,46,False
3,YOGURT,VEGETABLES - SHELF STABLE | REFRGRATD DOUGH PRODUCTS | BEEF,0.5102981328964233,0.0,0.5102981328964233,als,ALS,46,False
4,AIR CARE,LUNCHMEAT | CHEESE | BAG SNACKS,0.5629582405090332,0.0,0.5629582405090332,als,ALS,46,False
4,BACON,LUNCHMEAT | CHEESE | BAG SNACKS,0.5773124098777771,0.0,0.5773124098777771,als,ALS,46,False
4,BAKED SWEET GOODS,LUNCHMEAT | CHEESE | BAG SNACKS,0.5105879306793213,0.19684926259337288,0.5105879306793213,both,BOTH,46,False
4,BEANS - CANNED GLASS & MW,LUNCHMEAT | CHEESE | BAG SNACKS,0.46003302931785583,0.0,0.46003302931785583,als,ALS,46,False
4,BEEF,LUNCHMEAT | CHEESE | BAG SNACKS,0.6720250248908997,0.5751004865665328,0.6720250248908997,both,BOTH,46,False
4,BEERS/ALES,LUNCHMEAT | CHEESE | BAG SNACKS,0.0,0.0021739130434782483,0.0021739130434782483,mba,MBA,46,False
